target,sampwt,trainFlg,appAge,appResidence,appTimeAddress,appIncome,appOcc,appFinanceCo,appChkSv,dealNewUsed,dealLoanToVal,cbFICO,cbTimeFile,cbMosAvg,cbUtilizn,cb90Ever,cbPctGood,cbMosDlq,cbInq5Mos,cbMosInq,Date_Opened
1,1.00692511,1,23,M,0,1595,,F,3,N,70.90000916,567,206,6,93,0,33,5,3,0,Thu Sep 14 15:00:00 CST 2006
1,1.00692511,1,24,R,0,1667,g,M,0,N,85.90000057,643,801,18,55,0,80,7,2,0,Wed Sep 20 15:00:00 CST 2006
1,14.55512118,1,31,R,2,1725,b,F,2,N,90.20000076,591,505,7,-99000712,1,79,4,8,0,Sat Aug 05 15:00:00 CST 2006
1,1.00692511,1,39,H,8,2500,g,M,1,N,88.30000019,674,100,-99000784,-99000672,0,100,-99000576,1,0,Fri Sep 01 15:00:00 CST 2006
1,1.00692511,1,24,M,1,3100,,F,3,N,85,708,2900,-99000784,14,0,100,-99000576,8,0,Fri Jun 08 15:00:00 CST 2007
1,1.00692511,1,26,H,1,2517,w,N,3,N,89.5,641,706,-99000784,83,0,80,38,4,0,Mon Jan 22 16:00:00 CST 2007
1,1.00692511,1,24,H,2,1750,y,F,3,N,73.6000061,576,102,-99000784,-99000672,0,67,2,4,0,Fri Oct 20 15:00:00 CST 2006
1,1.00692511,2,27,H,2,3600,p,F,2,N,80.5,600,300,-99000784,-99000672,0,83,19,8,0,Mon Jan 15 16:00:00 CST 2007
1,0.35871217,1,58,R,9,1009,f,M,3,N,68.20001221,0,705,-99000784,-99000712,0,100,-99000576,2,0,Thu May 10 15:00:00 CST 2007
1,3.50515583,1,46,R,1,3729,f,N,2,N,88.20000076,701,1201,22,88,0,100,-99000576,4,0,Tue Oct 03 15:00:00 CST 2006
1,3.02993241,1,37,H,4,5105,b,N,3,N,85.60000038,600,1107,1,64,2,72,1,4,0,Sat Sep 02 15:00:00 CST 2006
1,1.00692511,1,20,H,1,2855,,N,2,N,91.80000019,662,108,13,66,0,100,-99000576,3,0,Tue Mar 20 15:00:00 CST 2007
1,0.66258571,1,21,R,0,1350,y,N,3,N,91.30000019,635,204,1,46,0,100,-99000576,1,0,Mon Mar 12 15:00:00 CST 2007
1,6.86558526,1,29,P,5,1300,s,N,3,N,100,669,401,-99000784,0,0,100,-99000576,12,0,Thu Dec 28 16:00:00 CST 2006
1,1.17956953,1,31,Q,2,2641,,F,3,N,89.90000057,657,707,7,46,0,86,44,4,0,Fri Feb 09 16:00:00 CST 2007
1,1.00692511,1,61,H,14,1800,w,M,3,N,68.40000916,637,411,2,100,0,100,-99000576,1,0,Fri Apr 06 15:00:00 CST 2007
1,22.48884613,2,19,P,0,1450,g,N,2,N,88.10000038,519,103,-99000784,56,0,86,0,18,0,Wed Aug 23 15:00:00 CST 2006
1,3.55691147,1,23,P,20,1667,f,M,2,N,90,654,702,12,100,0,100,-99000576,7,1,Fri Apr 20 15:00:00 CST 2007
1,1.00692511,1,25,H,0,2500,f,N,2,N,82.40000916,612,7,2,-99000672,0,100,-99000576,5,0,Tue Mar 20 15:00:00 CST 2007
1,4.65394997,1,27,P,4,2000,g,M,0,N,87.80000019,685,711,1,22,2,83,55,4,0,Wed Feb 14 16:00:00 CST 2007
1,1.00692511,1,-99000792,H,10,4543,w,F,3,N,92.40000057,565,609,7,73,1,29,1,6,0,Sun Nov 12 16:00:00 CST 2006
1,6.0171696,1,33,H,5,2500,w,N,2,N,91.40000057,633,409,10,73,0,67,24,8,0,Sat Oct 28 15:00:00 CST 2006
1,6.8281683,1,48,H,25,1750,e,M,2,N,91,621,1008,1,100,2,50,22,8,0,Wed Feb 07 16:00:00 CST 2007
1,17.47677603,1,25,H,6,959,g,_,1,N,83.40000916,594,206,6,-99000672,1,33,21,9,0,Thu Jul 20 15:00:00 CST 2006
1,1.00692511,1,29,R,3,1342,g,N,2,N,82.20001221,550,700,-99000784,54,2,80,1,6,0,Thu May 10 15:00:00 CST 2007
1,1.00692511,1,-99000792,M,2,1300,f,N,1,N,86.90000057,530,305,-99000784,76,0,71,2,2,0,Mon Feb 19 16:00:00 CST 2007
1,1.00692511,1,-99000792,R,6,2080,f,N,2,N,85.30000019,553,409,-99000784,-99000712,4,36,15,2,0,Wed Mar 21 15:00:00 CST 2007
1,1.00692511,1,22,R,2,12000,e,N,3,N,83.90000916,669,7,2,-99000576,0,100,-99000576,10,0,Thu Jul 27 15:00:00 CST 2006
1,13.14879949,2,38,H,15,1200,k,F,3,N,84.10000038,628,908,-99000784,-99000672,0,100,-99000576,24,0,Thu Nov 23 16:00:00 CST 2006
1,1.00692511,1,28,R,5,2000,k,N,2,N,86.20000076,694,808,10,62,0,100,-99000576,5,0,Thu Dec 21 16:00:00 CST 2006
1,1.00692511,1,44,R,2,2600,g,N,2,N,95.40000057,633,406,2,69,0,80,6,5,0,Mon May 21 15:00:00 CST 2007
1,1.17956953,1,40,H,12,2500,b,B,2,N,91.20000076,699,1306,12,5,0,94,8,9,0,Mon Nov 13 16:00:00 CST 2006
1,1.00692511,1,54,H,24,1800,s,N,3,N,90.10000038,665,101,12,87,0,100,-99000576,1,1,Mon Jul 03 15:00:00 CST 2006
1,4.18983081,1,24,H,1,1450,o,N,3,N,77.5,561,707,-99000784,28,7,38,6,8,0,Mon Jun 18 15:00:00 CST 2007
1,1.00692511,1,61,H,2,1191,w,_,2,N,85.80000019,620,1007,-99000784,-99000712,3,86,55,7,0,Mon Sep 04 15:00:00 CST 2006
1,26.91068349,1,25,R,0,2280,f,B,2,N,95.80000019,586,600,3,95,1,67,2,12,0,Mon May 07 15:00:00 CST 2007
1,1.17956953,1,29,R,1,1600,e,N,3,N,97.5,614,508,-99000784,98,0,100,-99000576,7,0,Sat May 19 15:00:00 CST 2007
1,1.17956953,1,29,H,2,2038,k,F,3,N,75.40000916,599,602,6,39,1,85,2,8,0,Thu Oct 19 15:00:00 CST 2006
1,1.00692511,1,26,R,1,1408,r,M,3,N,85.10000038,609,303,59,74,1,83,4,3,0,Wed Apr 25 15:00:00 CST 2007
1,6.29657983,2,60,H,15,1761,g,B,3,N,77.1000061,620,610,-99000784,-99000672,0,100,-99000576,4,0,Thu Jun 21 15:00:00 CST 2007
1,1.00692511,1,-99000792,R,1,1300,f,F,3,N,86.10000038,639,604,-99000784,-99000712,1,50,35,2,0,Thu Apr 12 15:00:00 CST 2007
1,1.00692511,1,-99000792,R,0,3000,,N,2,N,90.60000038,627,900,-99000784,57,0,70,13,6,0,Mon Oct 02 15:00:00 CST 2006
1,1.00692511,1,46,H,25,2100,y,N,3,N,86.5,718,2111,7,-99000672,0,100,-99000576,2,0,Wed Mar 07 16:00:00 CST 2007
1,4.2117069,1,31,R,3,1500,w,N,2,N,77.40000916,607,803,-99000784,90,8,0,1,2,0,Wed Mar 28 15:00:00 CST 2007
1,9.26327994,1,23,H,0,3294,w,N,3,N,82.90000916,633,205,52,43,0,100,20,14,0,Mon May 28 15:00:00 CST 2007
1,1.00692511,1,20,P,1,1700,s,F,2,N,88.80000019,576,200,-99000784,100,1,67,7,4,0,Mon Oct 09 15:00:00 CST 2006
1,8.81089882,1,20,H,0,2505,y,M,2,N,96.5,658,202,-99000784,-99000672,0,100,-99000576,16,0,Mon Sep 18 15:00:00 CST 2006
1,5.21164452,1,24,R,0,2992,g,N,2,N,88.30000019,635,211,6,112,0,100,-99000576,5,0,Sat Jun 16 15:00:00 CST 2007
1,7.00389955,1,51,H,10,2833,b,M,2,N,96.20000076,626,1600,47,80,1,58,19,12,0,Sat Feb 24 16:00:00 CST 2007
1,1.00692511,1,55,H,0,2150,,M,3,N,93.90000057,624,1606,1,88,0,86,4,4,0,Tue Oct 24 15:00:00 CST 2006
1,1.00692511,2,56,H,21,1833,f,N,2,N,86.70000076,735,1404,-99000784,0,0,100,-99000576,5,0,Sun Feb 04 16:00:00 CST 2007
1,1.00692511,1,29,H,29,2929,s,M,3,N,87.60000038,611,1005,1,-99000672,0,50,8,2,0,Thu Aug 24 15:00:00 CST 2006
1,1.00692511,1,26,H,3,1067,r,N,0,N,73.6000061,566,404,-99000784,186,0,100,-99000576,14,0,Tue May 01 15:00:00 CST 2007
1,8.39216712,1,21,P,14,1400,w,F,2,N,94.90000057,677,211,-99000784,50,0,100,-99000576,6,0,Wed Feb 21 16:00:00 CST 2007
1,1.00692511,2,25,P,1,2083,f,N,3,N,76,588,608,-99000784,43,1,22,1,2,1,Fri Oct 13 15:00:00 CST 2006
1,1.00692511,1,36,H,5,3600,f,M,3,N,93.60000038,626,707,6,84,1,93,40,17,0,Fri Feb 16 16:00:00 CST 2007
1,1.00692511,1,25,H,1,2543,r,N,3,N,82.90000916,585,100,6,76,1,93,19,5,0,Thu Nov 16 16:00:00 CST 2006
1,4.47189782,2,19,P,17,1580,f,N,3,N,81.20001221,0,-99000640,3,-99000640,0,-99000640,-99000640,-99000640,-99000640,Mon Dec 04 16:00:00 CST 2006
1,8.60114733,1,30,R,4,900,o,F,3,N,73.5,563,707,20,100,2,0,2,4,0,Mon Sep 18 15:00:00 CST 2006
1,1.00692511,2,31,H,10,4800,e,F,2,N,87.30000019,655,1404,9,-99000712,0,100,-99000576,25,0,Sun Jan 14 16:00:00 CST 2007
1,1.00692511,1,39,H,3,1275,h,N,2,N,98.80000019,633,501,-99000784,-99000672,0,100,-99000576,7,0,Sat Jul 22 15:00:00 CST 2006
1,15.92597934,1,21,M,0,2500,g,N,3,N,89,627,104,-99000784,67,0,100,-99000576,14,0,Mon Aug 21 15:00:00 CST 2006
1,10.21809706,1,25,P,21,1720,s,N,2,N,85.30000019,562,603,-99000784,51,1,43,3,6,0,Tue Jan 23 16:00:00 CST 2007
1,1.00692511,1,64,H,0,6500,k,M,3,N,92.30000019,694,2810,-99000784,64,0,100,-99000576,13,0,Fri Mar 23 15:00:00 CST 2007
1,1.00692511,1,36,H,7,2400,w,N,3,N,97,598,700,39,82,0,86,2,9,0,Sun Mar 25 15:00:00 CST 2007
1,11.09030864,1,51,P,0,1150,g,F,2,N,89.80000019,622,205,10,94,0,100,-99000576,6,0,Tue May 15 15:00:00 CST 2007
1,1.00692511,1,19,R,1,1817,f,F,3,N,93.10000038,0,7,11,-99000672,0,-99000712,-99000576,8,0,Mon Sep 11 15:00:00 CST 2006
1,1.00692511,1,23,R,0,2325,k,M,3,N,95.80000019,549,406,-99000784,83,0,93,5,4,1,Mon Feb 26 16:00:00 CST 2007
1,1.00692511,1,50,H,7,2000,b,F,3,N,69.6000061,587,310,1,-99000672,0,40,4,4,0,Thu Aug 24 15:00:00 CST 2006
1,1.00692511,1,27,R,5,1800,f,N,3,N,75.6000061,523,310,-99000784,64,0,80,1,9,0,Wed Aug 02 15:00:00 CST 2006
1,0.43525472,2,40,H,10,4167,b,N,2,N,92.60000038,700,1606,42,8,0,71,15,5,0,Sat Aug 05 15:00:00 CST 2006
1,1.00692511,2,23,R,1,2290,f,N,3,N,80.40000916,543,109,-99000784,55,1,75,3,3,0,Fri Sep 15 15:00:00 CST 2006
1,1.00692511,1,46,H,0,2852,g,N,3,N,77.40000916,619,2604,-99000784,45,1,94,-99000712,6,0,Sun Mar 25 15:00:00 CST 2007
1,0.43216066,1,36,H,15,6183,f,M,3,N,97.5,717,1407,-99000784,20,0,88,-99000712,2,0,Wed Jun 06 15:00:00 CST 2007
1,1.00692511,1,70,H,18,833,g,M,3,N,73.30000305,704,307,1,-99000576,0,100,-99000576,3,0,Sat Dec 09 16:00:00 CST 2006
1,1.00692511,1,25,H,4,3100,f,F,2,N,85.80000019,588,611,6,36,1,50,2,7,0,Sun Feb 18 16:00:00 CST 2007
1,1.00692511,2,20,H,1,2250,g,N,3,N,87.70000076,639,10,-99000784,-99000672,0,100,-99000576,12,0,Fri Dec 22 16:00:00 CST 2006
1,0.67548149,1,24,R,1,3000,h,M,3,N,93,748,410,14,6,0,100,-99000576,6,0,Sat Oct 28 15:00:00 CST 2006
1,1.00692511,1,24,H,1,2185,g,F,2,N,90.90000057,693,406,-99000784,54,0,100,-99000576,8,0,Sat Nov 11 16:00:00 CST 2006
1,8.99216467,1,28,R,1,3250,k,M,3,N,82.30000305,558,406,-99000784,97,5,14,1,6,0,Sun Mar 04 16:00:00 CST 2007
1,3.26736647,1,22,R,0,1900,b,M,3,N,100,599,308,1,55,0,82,8,12,0,Fri Mar 02 16:00:00 CST 2007
1,6.01716585,2,29,R,1,5347,w,_,2,N,91.10000038,641,407,4,100,0,100,-99000576,8,0,Tue Jun 05 15:00:00 CST 2007
1,1.5338256,1,36,H,3,1800,o,N,2,N,73,632,1510,14,0,1,91,4,12,0,Tue May 08 15:00:00 CST 2007
1,1.00692511,1,28,H,2,1900,f,N,3,N,83.6000061,647,801,-99000784,96,1,86,46,2,0,Tue Oct 03 15:00:00 CST 2006
1,1.00692511,1,34,H,34,2967,f,M,2,N,90.30000019,638,211,-99000784,-99000672,0,100,-99000576,4,0,Thu Dec 28 16:00:00 CST 2006
1,1.00692511,1,18,P,0,1200,w,N,3,N,84.20000076,673,505,-99000784,-99000672,0,100,-99000576,11,0,Sat Dec 23 16:00:00 CST 2006
1,1.00692511,2,31,H,3,1083,h,N,3,N,85.70000076,586,303,-99000784,-99000672,0,100,-99000576,6,0,Sun Jun 10 15:00:00 CST 2007
1,1.00692511,1,33,H,1,2850,y,M,3,N,92.20000076,597,307,-99000784,85,0,88,-99000712,6,0,Sun Jan 07 16:00:00 CST 2007
1,1.00692511,1,29,H,6,1250,g,_,3,N,75.6000061,672,910,-99000784,100,0,100,58,9,0,Tue Sep 05 15:00:00 CST 2006
1,1.00692511,1,41,H,1,3100,,B,3,N,90.80000019,592,6,-99000784,86,0,100,-99000576,30,0,Sun Jun 24 15:00:00 CST 2007
1,1.00692511,1,22,R,0,1125,f,N,2,N,67.1000061,538,107,-99000784,77,1,67,1,3,0,Mon Nov 20 16:00:00 CST 2006
1,1.17956953,2,53,H,53,1539,b,N,2,N,60.40000916,525,2907,-99000784,40,2,38,1,3,5,Wed Jan 17 16:00:00 CST 2007
1,1.00692511,1,20,M,2,1200,f,F,3,N,92,627,6,2,-99000672,0,100,-99000576,30,0,Thu Jun 21 15:00:00 CST 2007
1,1.00692511,1,24,H,12,1825,u,F,3,N,84.40000057,637,200,-99000784,-99000672,0,100,-99000576,15,0,Sun Mar 11 16:00:00 CST 2007
1,1.03908248,1,34,R,29,1401,g,F,1,N,87.60000038,674,811,-99000784,12,0,71,10,1,0,Sat Aug 26 15:00:00 CST 2006
1,2.31231965,1,22,P,3,1500,w,N,2,N,89.90000057,650,307,-99000784,0,0,67,7,3,0,Wed Jan 24 16:00:00 CST 2007
1,1.00692511,1,29,Q,1,2200,y,_,3,N,83.90000916,730,600,-99000784,0,0,67,36,2,0,Sun Nov 26 16:00:00 CST 2006
1,7.92800108,1,37,H,10,1122,f,F,0,N,84.30000019,586,501,8,7,6,59,5,4,0,Mon Apr 16 15:00:00 CST 2007
1,0.92518893,2,21,M,13,1000,f,N,3,N,100,750,1009,17,26,0,100,-99000576,1,0,Wed Mar 14 15:00:00 CST 2007
1,1.00692511,2,51,H,17,2167,k,F,3,N,86.60000038,611,1502,-99000784,-99000712,3,55,9,2,0,Wed Jan 17 16:00:00 CST 2007
1,1.00692511,1,49,H,7,3333,f,F,3,N,89.70000076,658,410,4,15,0,40,10,4,0,Tue Dec 26 16:00:00 CST 2006
1,1.00692511,1,30,R,0,3302,k,F,2,N,93.20000076,560,704,19,77,1,67,2,16,0,Thu Dec 14 16:00:00 CST 2006
1,0.5415376,1,55,H,18,2542,g,M,2,N,73,666,3400,-99000784,78,1,75,18,3,0,Wed Apr 18 15:00:00 CST 2007
1,0.91074093,1,39,H,25,1804,w,F,3,N,97.90000057,671,1004,3,9,0,60,5,4,0,Tue Dec 26 16:00:00 CST 2006
1,5.69291069,1,20,P,0,1400,y,M,1,N,83.1000061,621,107,0,-99000672,0,100,-99000576,5,0,Sun Apr 01 15:00:00 CST 2007
1,1.00692511,1,20,R,0,2175,p,N,2,N,73.5,714,205,31,1,0,100,-99000576,3,0,Tue Sep 19 15:00:00 CST 2006
1,1.00692511,1,24,P,20,1800,y,N,3,N,83.6000061,605,111,5,50,0,80,20,4,0,Fri Nov 24 16:00:00 CST 2006
1,1.00692511,2,33,H,1,900,w,N,2,N,80.1000061,690,611,2,2,0,100,-99000576,4,0,Fri Apr 13 15:00:00 CST 2007
1,3.6687397,1,29,H,8,2610,g,N,3,N,99.80000001,669,309,39,-99000672,0,100,-99000576,4,0,Fri Feb 02 16:00:00 CST 2007
1,23.43775741,1,23,R,1,2200,y,F,1,N,81.30000305,531,207,-99000784,89,0,0,0,5,0,Wed Aug 09 15:00:00 CST 2006
1,2.09322226,1,26,R,2,2083,r,N,2,N,86.80000019,604,506,22,37,0,100,-99000576,2,0,Fri May 04 15:00:00 CST 2007
1,1.00692511,1,23,P,10,1333,e,N,3,N,99.60000002,596,405,1,49,0,79,17,4,1,Fri Apr 06 15:00:00 CST 2007
1,1.00692511,1,48,H,48,2450,k,N,3,N,94.30000019,598,506,-99000784,88,0,71,5,7,0,Tue Dec 26 16:00:00 CST 2006
1,0.28821249,1,29,H,0,1517,y,N,2,N,100,696,208,2,1,0,100,-99000576,0,12,Sun Dec 03 16:00:00 CST 2006
1,1.00692511,1,32,H,10,5000,b,M,2,N,100,642,1301,50,72,0,67,11,6,0,Fri May 11 15:00:00 CST 2007
1,3.01350168,1,22,R,0,1400,f,M,3,N,95.80000019,592,307,-99000784,44,0,88,17,5,0,Wed Nov 08 16:00:00 CST 2006
1,1.00692511,1,46,H,19,1500,k,F,3,N,83.1000061,635,805,7,88,0,88,39,5,0,Sat Feb 03 16:00:00 CST 2007
1,1.00692511,1,27,H,2,3333,g,M,3,N,86.70000076,620,702,20,-99000712,1,50,3,17,0,Mon Jul 03 15:00:00 CST 2006
1,1.00692511,2,25,H,8,1664,w,N,2,N,96.90000057,645,610,-99000784,99,0,85,46,2,0,Mon Nov 06 16:00:00 CST 2006
1,0.95356449,1,24,P,24,1954,g,N,3,N,93.40000057,729,504,-99000784,21,0,100,-99000576,5,0,Mon Oct 02 15:00:00 CST 2006
1,1.00692511,1,22,R,0,1870,f,N,1,N,83.40000916,631,808,1,-99000576,1,67,14,10,0,Sat Mar 10 16:00:00 CST 2007
1,28.98094993,1,28,H,5,19000,b,F,1,N,87.20000076,488,404,-99000784,54,2,33,2,19,0,Wed Nov 15 16:00:00 CST 2006
1,1.00692511,1,21,P,1,1350,f,N,2,N,84.60000038,655,307,-99000784,9,0,75,2,8,0,Thu Dec 21 16:00:00 CST 2006
1,2.45276788,1,22,R,0,2058,b,_,2,N,82.80000305,0,0,-99000784,-99000672,0,-99000712,-99000576,2,0,Sun Nov 19 16:00:00 CST 2006
1,1.00692511,1,48,H,11,3467,f,F,2,N,98.10000038,668,808,-99000784,41,0,88,33,2,0,Wed Oct 11 15:00:00 CST 2006
1,1.00692511,1,23,M,3,1000,f,N,2,N,94.60000038,638,107,-99000784,-99000672,0,0,12,3,0,Sat Sep 09 15:00:00 CST 2006
1,1.00692511,1,23,R,2,1458,y,N,3,N,90.40000057,562,302,11,78,0,50,4,5,0,Tue Sep 05 15:00:00 CST 2006
1,11.16232373,1,25,R,5,3333,y,F,3,N,87.30000019,498,807,-99000784,46,4,31,1,8,0,Mon Aug 14 15:00:00 CST 2006
1,3.66909984,1,23,R,1,1660,g,N,3,N,93.80000019,658,400,4,4,0,85,6,15,0,Mon May 14 15:00:00 CST 2007
1,1.00692511,1,47,H,5,1906,f,B,3,N,88.70000076,725,602,7,-99000672,0,100,-99000576,0,-99000672,Tue Oct 24 15:00:00 CST 2006
1,1.00692511,1,21,H,21,1750,g,N,3,N,81.6000061,631,10,-99000784,-99000672,0,100,-99000576,21,0,Wed Nov 15 16:00:00 CST 2006
1,1.00692511,1,24,R,0,2620,y,B,3,N,86.10000038,665,401,-99000784,31,0,100,-99000576,4,0,Sat Nov 25 16:00:00 CST 2006
1,1.00692511,1,26,P,25,1476,f,F,3,N,83.6000061,683,204,-99000784,0,0,83,-99000576,5,0,Fri Jul 14 15:00:00 CST 2006
1,1.00692511,1,33,H,33,1850,g,N,1,N,86.80000019,646,311,-99000784,78,0,100,-99000576,8,0,Sat Apr 28 15:00:00 CST 2007
1,1.65047124,1,66,H,10,800,b,F,2,N,80.5,641,706,-99000784,-99000576,1,86,3,9,0,Thu Mar 22 15:00:00 CST 2007
1,1.00692511,2,50,H,3,2700,e,F,0,N,80.30000305,583,209,1,-99000672,1,75,1,7,0,Thu Nov 23 16:00:00 CST 2006
1,1.00692511,1,22,R,1,1100,w,N,0,N,87.80000019,599,201,-99000784,-99000672,0,50,-99000712,9,0,Thu Mar 08 16:00:00 CST 2007
1,25.18954298,1,36,R,9,2900,f,F,0,N,85.70000076,627,1609,-99000784,0,3,36,8,3,0,Tue Mar 27 15:00:00 CST 2007
1,1.00692511,1,29,R,4,2500,y,M,2,N,94.20000076,685,810,7,28,0,94,57,4,0,Thu Mar 15 15:00:00 CST 2007
1,1.00692511,1,21,H,3,2600,,N,3,N,94.70000076,618,204,65,70,0,100,-99000576,30,0,Sat Sep 16 15:00:00 CST 2006
1,1.00692511,1,32,R,2,2717,w,B,3,N,99.10000002,608,1005,-99000784,28,0,100,-99000576,5,0,Sat Sep 23 15:00:00 CST 2006
1,12.17111706,2,35,R,0,2184,b,N,2,N,86.5,483,111,0,74,1,57,1,3,0,Mon Jul 24 15:00:00 CST 2006
1,4.39580523,1,39,H,14,4268,y,N,2,N,87.90000057,565,1701,-99000784,0,4,42,5,7,0,Tue Dec 05 16:00:00 CST 2006
1,1.00692511,1,26,P,21,2400,y,B,3,N,96.20000076,604,605,0,86,0,100,-99000576,10,0,Mon Dec 04 16:00:00 CST 2006
1,1.00692511,1,28,H,29,1257,,N,3,N,86.30000019,626,408,32,-99000672,0,33,33,8,0,Sun Jun 24 15:00:00 CST 2007
1,1.00692511,2,41,H,8,1700,,N,3,N,92,652,701,-99000784,52,3,70,55,9,0,Sun Jun 03 15:00:00 CST 2007
1,1.00692511,1,47,H,3,6000,f,N,2,N,96.5,646,501,29,64,0,100,-99000576,2,0,Sun Nov 05 16:00:00 CST 2006
1,1.66587445,1,24,M,0,1458,b,_,2,N,89.90000057,604,404,55,76,0,92,-99000712,4,0,Mon Dec 04 16:00:00 CST 2006
1,1.00692511,2,52,H,9,2900,r,N,3,N,92.70000076,556,1905,3,61,5,67,3,4,0,Fri Sep 15 15:00:00 CST 2006
1,1.00692511,1,24,P,0,1050,y,M,3,N,82.5,637,305,33,13,1,44,16,1,4,Wed Sep 06 15:00:00 CST 2006
1,2.23117809,1,39,H,12,2500,f,M,3,N,90,596,1109,28,72,2,25,6,2,0,Wed Jun 06 15:00:00 CST 2007
1,0.25448006,2,59,H,8,4167,y,N,3,N,61.20001221,764,1804,24,27,0,100,-99000576,8,0,Fri Aug 04 15:00:00 CST 2006
1,2.26170047,1,30,M,4,1675,f,B,3,N,95.5,638,1001,-99000784,68,1,79,25,3,0,Sun Jun 10 15:00:00 CST 2007
1,1.37354503,2,59,H,18,1136,g,M,3,N,86,671,1003,22,33,1,67,40,5,0,Mon Apr 23 15:00:00 CST 2007
1,1.00692511,1,31,H,10,1600,f,N,0,N,87,608,1203,21,88,0,87,5,2,0,Tue Dec 19 16:00:00 CST 2006
1,1.00692511,1,39,H,8,1600,w,N,2,N,97.80000019,622,911,-99000784,-99000672,0,100,-99000576,10,0,Thu Dec 21 16:00:00 CST 2006
1,1.00692511,2,34,H,34,2000,w,N,2,N,78.1000061,611,110,23,82,0,100,-99000576,4,0,Sat Aug 12 15:00:00 CST 2006
1,1.00692511,1,33,H,4,3600,g,F,1,N,92.20000076,567,308,10,54,0,75,2,13,0,Sun May 06 15:00:00 CST 2007
1,1.00692511,1,46,H,11,2500,u,N,0,N,75.40000916,597,1100,-99000784,-99000672,0,67,3,8,0,Thu May 24 15:00:00 CST 2007
1,18.12876338,1,26,H,26,1300,w,F,1,N,85.80000019,621,601,4,-99000712,1,77,5,2,0,Wed Jun 06 15:00:00 CST 2007
1,1.00692511,1,49,H,2,1800,g,N,3,N,96.20000076,693,105,6,-99000672,0,100,-99000576,1,0,Sat Jul 22 15:00:00 CST 2006
1,7.30711175,1,32,H,6,2750,w,M,2,N,100,591,205,-99000784,60,0,50,5,11,0,Fri Mar 02 16:00:00 CST 2007
1,2.75152301,2,59,H,20,2400,k,N,3,N,83.80000305,0,0,-99000784,-99000672,0,-99000712,-99000576,3,0,Thu Jun 28 15:00:00 CST 2007
1,8.17723303,1,41,R,4,1600,g,_,2,N,89.30000019,550,708,6,-99000672,2,0,4,1,0,Thu Dec 07 16:00:00 CST 2006
1,1.00692511,2,44,H,3,1533,y,N,3,N,84.60000038,654,508,2,100,0,100,-99000576,8,0,Mon Feb 26 16:00:00 CST 2007
1,1.00692511,1,41,H,5,3700,g,N,3,N,96.60000038,623,202,20,100,0,100,-99000576,6,0,Tue Aug 08 15:00:00 CST 2006
1,14.9068431,1,26,H,3,2500,f,B,2,N,92.20000076,575,607,-99000784,95,0,89,2,8,0,Sat Apr 28 15:00:00 CST 2007
1,3.23489526,1,26,P,24,1750,g,N,2,N,97.40000057,591,704,-99000784,36,0,63,3,7,0,Tue May 08 15:00:00 CST 2007
1,1.72099491,1,30,R,2,1584,g,N,2,N,74.80000305,592,609,1,18,3,36,1,1,0,Mon Apr 23 15:00:00 CST 2007
1,1.00692511,2,39,H,13,4510,f,M,3,N,82.1000061,664,209,20,60,0,100,-99000576,6,0,Mon May 28 15:00:00 CST 2007
1,7.0551888,1,34,H,7,2300,f,N,2,N,82.40000916,545,505,27,72,2,14,1,2,0,Mon Jan 22 16:00:00 CST 2007
1,1.00692511,1,49,H,22,2600,k,B,2,N,91.30000019,595,1109,-99000784,68,2,70,4,9,0,Sat May 12 15:00:00 CST 2007
1,3.35077842,1,36,M,14,1625,g,N,3,N,91.70000076,558,1200,-99000784,57,0,40,1,4,0,Fri Jul 28 15:00:00 CST 2006
1,8.20399821,1,20,R,0,1290,g,_,2,N,52.6000061,0,4,-99000784,-99000672,0,-99000712,-99000576,10,0,Fri Jun 22 15:00:00 CST 2007
1,16.1196047,1,24,R,2,1900,w,N,3,N,83.5,511,1208,-99000784,66,3,29,2,9,0,Thu Dec 14 16:00:00 CST 2006
1,3.09164148,1,50,H,4,4000,y,M,3,N,90.10000038,636,502,-99000784,-99000672,1,80,37,10,0,Fri Jan 12 16:00:00 CST 2007
1,4.5646211,1,65,H,20,948,f,M,3,N,87.20000076,591,901,-99000784,-99000672,0,73,1,6,0,Tue Nov 28 16:00:00 CST 2006
1,10.48724004,1,23,P,14,1917,g,N,0,N,106.8999996,596,305,19,31,1,75,10,4,1,Wed Aug 16 15:00:00 CST 2006
1,2.68229527,1,28,R,2,3142,p,F,2,N,105.8999996,628,605,-99000784,0,2,33,8,5,0,Wed Dec 27 16:00:00 CST 2006
1,1.00692511,2,23,R,0,1600,y,F,3,N,91.20000076,567,105,-99000784,86,0,75,-99000712,19,0,Fri Dec 22 16:00:00 CST 2006
1,5.49114347,1,27,H,2,2848,f,B,3,N,94.80000019,604,208,-99000784,100,1,67,2,3,0,Thu Sep 28 15:00:00 CST 2006
1,1.00692511,1,31,H,6,1517,g,N,2,N,86.90000057,639,504,23,-99000672,0,86,-99000712,21,0,Wed Nov 08 16:00:00 CST 2006
1,1.46037453,1,46,R,9,3300,g,N,3,N,90.5,685,1505,-99000784,21,0,87,25,13,0,Wed Aug 16 15:00:00 CST 2006
1,1.41288483,1,35,P,4,1333,b,M,3,N,88.10000038,685,802,-99000784,-99000672,0,100,-99000576,4,0,Sun Oct 22 15:00:00 CST 2006
